id,title,content,brief,target,type
51335,文王乾卦,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王乾卦，破解卦相即可获文王赏赐【文王乾箱】。",乾卦,6
51435,文王乾卦,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王乾卦，破解卦相即可获文王赏赐【文王乾箱】。",乾卦,6
51535,文王乾卦,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王乾卦，破解卦相即可获文王赏赐【文王乾箱】。",乾卦,6
51635,文王乾卦,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王乾卦，破解卦相即可获文王赏赐【文王乾箱】。",乾卦,6
51735,文王乾卦,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王乾卦，破解卦相即可获文王赏赐【文王乾箱】。",乾卦,6
51835,文王乾卦,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王乾卦，破解卦相即可获文王赏赐【文王乾箱】。",乾卦,6
51935,文王乾卦,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王乾卦，破解卦相即可获文王赏赐【文王乾箱】。",乾卦,6
52035,文王乾卦,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王乾卦，破解卦相即可获文王赏赐【文王乾箱】。",乾卦,6
51236,文王天相,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王天相，破解卦相即可获文王赏赐【天相符】用于开启【文王乾箱】。",天相,6
51336,文王天相,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王天相，破解卦相即可获文王赏赐【天相符】用于开启【文王乾箱】。",天相,6
51436,文王天相,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王天相，破解卦相即可获文王赏赐【天相符】用于开启【文王乾箱】。",天相,6
51536,文王天相,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王天相，破解卦相即可获文王赏赐【天相符】用于开启【文王乾箱】。",天相,6
51636,文王天相,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王天相，破解卦相即可获文王赏赐【天相符】用于开启【文王乾箱】。",天相,6
51736,文王天相,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王天相，破解卦相即可获文王赏赐【天相符】用于开启【文王乾箱】。",天相,6
51836,文王天相,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王天相，破解卦相即可获文王赏赐【天相符】用于开启【文王乾箱】。",天相,6
51936,文王天相,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王天相，破解卦相即可获文王赏赐【天相符】用于开启【文王乾箱】。",天相,6
52036,文王天相,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王天相，破解卦相即可获文王赏赐【天相符】用于开启【文王乾箱】。",天相,6
51237,文王坤卦,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王坤卦，破解卦相即可获文王赏赐【文王坤箱】。",坤卦,6
51337,文王坤卦,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王坤卦，破解卦相即可获文王赏赐【文王坤箱】。",坤卦,6
51437,文王坤卦,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王坤卦，破解卦相即可获文王赏赐【文王坤箱】。",坤卦,6
51537,文王坤卦,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王坤卦，破解卦相即可获文王赏赐【文王坤箱】。",坤卦,6
51637,文王坤卦,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王坤卦，破解卦相即可获文王赏赐【文王坤箱】。",坤卦,6
51737,文王坤卦,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王坤卦，破解卦相即可获文王赏赐【文王坤箱】。",坤卦,6
51837,文王坤卦,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王坤卦，破解卦相即可获文王赏赐【文王坤箱】。",坤卦,6
51937,文王坤卦,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王坤卦，破解卦相即可获文王赏赐【文王坤箱】。",坤卦,6
52037,文王坤卦,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王坤卦，破解卦相即可获文王赏赐【文王坤箱】。",坤卦,6
51238,文王地相,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王地相，破解卦相即可获文王赏赐【地相符】用于开启【文王坤箱】。",地相,6
51338,文王地相,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王地相，破解卦相即可获文王赏赐【地相符】用于开启【文王坤箱】。",地相,6
51438,文王地相,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王地相，破解卦相即可获文王赏赐【地相符】用于开启【文王坤箱】。",地相,6
51538,文王地相,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王地相，破解卦相即可获文王赏赐【地相符】用于开启【文王坤箱】。",地相,6
51638,文王地相,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王地相，破解卦相即可获文王赏赐【地相符】用于开启【文王坤箱】。",地相,6
51738,文王地相,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王地相，破解卦相即可获文王赏赐【地相符】用于开启【文王坤箱】。",地相,6
